States,Regions,latitude,longitude,Dates,Usage
UP,NR,27.59998069,78.05000565,20/04/2019,259.9
Uttarakhand,NR,30.32040895,78.05000565,20/04/2019,34.9
HP,NR,31.10002545,77.16659704,20/04/2019,27.5
J&K,NR,33.45,76.24,20/04/2019,48.4
Chandigarh,NR,30.71999697,76.78000565,20/04/2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,20/04/2019,75.8
Gujarat,WR,22.2587,71.1924,20/04/2019,356.3
MP,WR,21.30039105,76.13001949,20/04/2019,252.2
Maharashtra,WR,19.25023195,73.16017493,20/04/2019,495.9
Goa,WR,15.491997,73.81800065,20/04/2019,10.5
DNH,WR,20.26657819,73.0166178,20/04/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,20/04/2019,195
Telangana,SR,18.1124,79.0193,20/04/2019,255.1
Karnataka,SR,12.57038129,76.91999711,20/04/2019,242.7
Kerala,SR,8.900372741,76.56999263,20/04/2019,77.6
Tamil Nadu,SR,12.92038576,79.15004187,20/04/2019,311.6
Pondy,SR,11.93499371,79.83000037,20/04/2019,7.5
Bihar,ER,25.78541445,87.4799727,20/04/2019,64.5
Jharkhand,ER,23.80039349,86.41998572,20/04/2019,22.2
Odisha,ER,19.82042971,85.90001746,20/04/2019,70.3
West Bengal,ER,22.58039044,88.32994665,20/04/2019,116.3
Sikkim,ER,27.3333303,88.6166475,20/04/2019,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,20/04/2019,2.3
Assam,NER,26.7499809,94.21666744,20/04/2019,20.7
Manipur,NER,24.79997072,93.95001705,20/04/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,20/04/2019,5.5
Mizoram,NER,23.71039899,92.72001461,20/04/2019,1.9
Nagaland,NER,25.6669979,94.11657019,20/04/2019,2.1
Tripura,NER,23.83540428,91.27999914,20/04/2019,3.6
Punjab,NR,31.51997398,75.98000281,21/04/2019,124.8
Haryana,NR,28.45000633,77.01999101,21/04/2019,124.7
Rajasthan,NR,26.44999921,74.63998124,21/04/2019,244.8
Delhi,NR,28.6699929,77.23000403,21/04/2019,63.6
UP,NR,27.59998069,78.05000565,21/04/2019,250
Uttarakhand,NR,30.32040895,78.05000565,21/04/2019,35.3
HP,NR,31.10002545,77.16659704,21/04/2019,28.9
J&K,NR,33.45,76.24,21/04/2019,46.6
Chandigarh,NR,30.71999697,76.78000565,21/04/2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,21/04/2019,72.2
Gujarat,WR,22.2587,71.1924,21/04/2019,354.7
MP,WR,21.30039105,76.13001949,21/04/2019,249.8
Maharashtra,WR,19.25023195,73.16017493,21/04/2019,494.2
Goa,WR,15.491997,73.81800065,21/04/2019,10.9
DNH,WR,20.26657819,73.0166178,21/04/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,21/04/2019,197.6
Telangana,SR,18.1124,79.0193,21/04/2019,255.2
Karnataka,SR,12.57038129,76.91999711,21/04/2019,250.1
Kerala,SR,8.900372741,76.56999263,21/04/2019,79.3
Tamil Nadu,SR,12.92038576,79.15004187,21/04/2019,323.8
Pondy,SR,11.93499371,79.83000037,21/04/2019,7.9
Bihar,ER,25.78541445,87.4799727,21/04/2019,61.2
Jharkhand,ER,23.80039349,86.41998572,21/04/2019,21
Odisha,ER,19.82042971,85.90001746,21/04/2019,71.7
West Bengal,ER,22.58039044,88.32994665,21/04/2019,113.5
Sikkim,ER,27.3333303,88.6166475,21/04/2019,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,21/04/2019,2
Assam,NER,26.7499809,94.21666744,21/04/2019,22.7
Manipur,NER,24.79997072,93.95001705,21/04/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,21/04/2019,6
Mizoram,NER,23.71039899,92.72001461,21/04/2019,1.9
Nagaland,NER,25.6669979,94.11657019,21/04/2019,2.2
Tripura,NER,23.83540428,91.27999914,21/04/2019,3.5
Punjab,NR,31.51997398,75.98000281,22/04/2019,124.9
Haryana,NR,28.45000633,77.01999101,22/04/2019,124.8
Rajasthan,NR,26.44999921,74.63998124,22/04/2019,245.1
Delhi,NR,28.6699929,77.23000403,22/04/2019,63.8
UP,NR,27.59998069,78.05000565,22/04/2019,257.7
Uttarakhand,NR,30.32040895,78.05000565,22/04/2019,35.6
HP,NR,31.10002545,77.16659704,22/04/2019,29.2
J&K,NR,33.45,76.24,22/04/2019,48.3
Chandigarh,NR,30.71999697,76.78000565,22/04/2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,22/04/2019,77.2
Gujarat,WR,22.2587,71.1924,22/04/2019,347.2
MP,WR,21.30039105,76.13001949,22/04/2019,250.4
Maharashtra,WR,19.25023195,73.16017493,22/04/2019,491.4
Goa,WR,15.491997,73.81800065,22/04/2019,10.8
DNH,WR,20.26657819,73.0166178,22/04/2019,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,22/04/2019,201.2
Telangana,SR,18.1124,79.0193,22/04/2019,253.3
Karnataka,SR,12.57038129,76.91999711,22/04/2019,249.6
Kerala,SR,8.900372741,76.56999263,22/04/2019,79.7
Tamil Nadu,SR,12.92038576,79.15004187,22/04/2019,325.6
Pondy,SR,11.93499371,79.83000037,22/04/2019,8
Bihar,ER,25.78541445,87.4799727,22/04/2019,63.8
Jharkhand,ER,23.80039349,86.41998572,22/04/2019,22.1
Odisha,ER,19.82042971,85.90001746,22/04/2019,70
West Bengal,ER,22.58039044,88.32994665,22/04/2019,115.4
Sikkim,ER,27.3333303,88.6166475,22/04/2019,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,22/04/2019,2.2
Assam,NER,26.7499809,94.21666744,22/04/2019,19.2
Manipur,NER,24.79997072,93.95001705,22/04/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,22/04/2019,5.9
Mizoram,NER,23.71039899,92.72001461,22/04/2019,1.7
Nagaland,NER,25.6669979,94.11657019,22/04/2019,2.3
Tripura,NER,23.83540428,91.27999914,22/04/2019,3.3
Punjab,NR,31.51997398,75.98000281,23/04/2019,121.8
Haryana,NR,28.45000633,77.01999101,23/04/2019,123
Rajasthan,NR,26.44999921,74.63998124,23/04/2019,245.7
Delhi,NR,28.6699929,77.23000403,23/04/2019,62.5
UP,NR,27.59998069,78.05000565,23/04/2019,250.6
Uttarakhand,NR,30.32040895,78.05000565,23/04/2019,36
HP,NR,31.10002545,77.16659704,23/04/2019,29.1
J&K,NR,33.45,76.24,23/04/2019,48.8
Chandigarh,NR,30.71999697,76.78000565,23/04/2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,23/04/2019,79.2
Gujarat,WR,22.2587,71.1924,23/04/2019,344.5
MP,WR,21.30039105,76.13001949,23/04/2019,250.6
Maharashtra,WR,19.25023195,73.16017493,23/04/2019,493.4
Goa,WR,15.491997,73.81800065,23/04/2019,10.9
DNH,WR,20.26657819,73.0166178,23/04/2019,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,23/04/2019,199
Telangana,SR,18.1124,79.0193,23/04/2019,249.7
Karnataka,SR,12.57038129,76.91999711,23/04/2019,252
Kerala,SR,8.900372741,76.56999263,23/04/2019,80.6
Tamil Nadu,SR,12.92038576,79.15004187,23/04/2019,328.3
Pondy,SR,11.93499371,79.83000037,23/04/2019,7.9
Bihar,ER,25.78541445,87.4799727,23/04/2019,69
Jharkhand,ER,23.80039349,86.41998572,23/04/2019,22.3
Odisha,ER,19.82042971,85.90001746,23/04/2019,67.5
West Bengal,ER,22.58039044,88.32994665,23/04/2019,119.7
Sikkim,ER,27.3333303,88.6166475,23/04/2019,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,23/04/2019,2.1
Assam,NER,26.7499809,94.21666744,23/04/2019,21
Manipur,NER,24.79997072,93.95001705,23/04/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,23/04/2019,5.7
Mizoram,NER,23.71039899,92.72001461,23/04/2019,1.6
Nagaland,NER,25.6669979,94.11657019,23/04/2019,2.2
Tripura,NER,23.83540428,91.27999914,23/04/2019,3.4
Punjab,NR,31.51997398,75.98000281,24/04/2019,113
Haryana,NR,28.45000633,77.01999101,24/04/2019,123
Rajasthan,NR,26.44999921,74.63998124,24/04/2019,246.2
Delhi,NR,28.6699929,77.23000403,24/04/2019,63.8
UP,NR,27.59998069,78.05000565,24/04/2019,274.9
Uttarakhand,NR,30.32040895,78.05000565,24/04/2019,36
HP,NR,31.10002545,77.16659704,24/04/2019,28.8
J&K,NR,33.45,76.24,24/04/2019,49
Chandigarh,NR,30.71999697,76.78000565,24/04/2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,24/04/2019,81.9
Gujarat,WR,22.2587,71.1924,24/04/2019,362
MP,WR,21.30039105,76.13001949,24/04/2019,252.9
Maharashtra,WR,19.25023195,73.16017493,24/04/2019,492.9
Goa,WR,15.491997,73.81800065,24/04/2019,11.1
DNH,WR,20.26657819,73.0166178,24/04/2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,24/04/2019,200.7
Telangana,SR,18.1124,79.0193,24/04/2019,254
Karnataka,SR,12.57038129,76.91999711,24/04/2019,253.3
Kerala,SR,8.900372741,76.56999263,24/04/2019,80.5
Tamil Nadu,SR,12.92038576,79.15004187,24/04/2019,329.1
Pondy,SR,11.93499371,79.83000037,24/04/2019,7.8
Bihar,ER,25.78541445,87.4799727,24/04/2019,69.8
Jharkhand,ER,23.80039349,86.41998572,24/04/2019,23.8
Odisha,ER,19.82042971,85.90001746,24/04/2019,69.5
West Bengal,ER,22.58039044,88.32994665,24/04/2019,119.9
Sikkim,ER,27.3333303,88.6166475,24/04/2019,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,24/04/2019,2.1
Assam,NER,26.7499809,94.21666744,24/04/2019,22.7
Manipur,NER,24.79997072,93.95001705,24/04/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,24/04/2019,5.8
Mizoram,NER,23.71039899,92.72001461,24/04/2019,1.7
Nagaland,NER,25.6669979,94.11657019,24/04/2019,2.2
Tripura,NER,23.83540428,91.27999914,24/04/2019,3.5
Punjab,NR,31.51997398,75.98000281,25/04/2019,96.9
Haryana,NR,28.45000633,77.01999101,25/04/2019,108
Rajasthan,NR,26.44999921,74.63998124,25/04/2019,236
Delhi,NR,28.6699929,77.23000403,25/04/2019,60.3
UP,NR,27.59998069,78.05000565,25/04/2019,247.3
Uttarakhand,NR,30.32040895,78.05000565,25/04/2019,34.9
HP,NR,31.10002545,77.16659704,25/04/2019,27.9
J&K,NR,33.45,76.24,25/04/2019,42.7
Chandigarh,NR,30.71999697,76.78000565,25/04/2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,25/04/2019,83.7
Gujarat,WR,22.2587,71.1924,25/04/2019,361.6
MP,WR,21.30039105,76.13001949,25/04/2019,248.3
Maharashtra,WR,19.25023195,73.16017493,25/04/2019,484.8
Goa,WR,15.491997,73.81800065,25/04/2019,11.6
DNH,WR,20.26657819,73.0166178,25/04/2019,19.4
Andhra Pradesh,SR,14.7504291,78.57002559,25/04/2019,200.8
Telangana,SR,18.1124,79.0193,25/04/2019,255.9
Karnataka,SR,12.57038129,76.91999711,25/04/2019,248
Kerala,SR,8.900372741,76.56999263,25/04/2019,79.2
Tamil Nadu,SR,12.92038576,79.15004187,25/04/2019,326.4
Pondy,SR,11.93499371,79.83000037,25/04/2019,7.8
Bihar,ER,25.78541445,87.4799727,25/04/2019,68.2
Jharkhand,ER,23.80039349,86.41998572,25/04/2019,24.1
Odisha,ER,19.82042971,85.90001746,25/04/2019,69.2
West Bengal,ER,22.58039044,88.32994665,25/04/2019,120.5
Sikkim,ER,27.3333303,88.6166475,25/04/2019,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,25/04/2019,2.1
Assam,NER,26.7499809,94.21666744,25/04/2019,23.1
Manipur,NER,24.79997072,93.95001705,25/04/2019,2.7
Meghalaya,NER,25.57049217,91.8800142,25/04/2019,5.9
Mizoram,NER,23.71039899,92.72001461,25/04/2019,1.6
Nagaland,NER,25.6669979,94.11657019,25/04/2019,2.2
Tripura,NER,23.83540428,91.27999914,25/04/2019,3.4
Punjab,NR,31.51997398,75.98000281,26/04/2019,97.8
Haryana,NR,28.45000633,77.01999101,26/04/2019,94.5
Rajasthan,NR,26.44999921,74.63998124,26/04/2019,230.1
Delhi,NR,28.6699929,77.23000403,26/04/2019,57.9
UP,NR,27.59998069,78.05000565,26/04/2019,215.8
Uttarakhand,NR,30.32040895,78.05000565,26/04/2019,31.3
HP,NR,31.10002545,77.16659704,26/04/2019,25
J&K,NR,33.45,76.24,26/04/2019,46.3
Chandigarh,NR,30.71999697,76.78000565,26/04/2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,26/04/2019,85.1
Gujarat,WR,22.2587,71.1924,26/04/2019,346.4
MP,WR,21.30039105,76.13001949,26/04/2019,222.4
Maharashtra,WR,19.25023195,73.16017493,26/04/2019,456.8
Goa,WR,15.491997,73.81800065,26/04/2019,11.6
DNH,WR,20.26657819,73.0166178,26/04/2019,17
Andhra Pradesh,SR,14.7504291,78.57002559,26/04/2019,194
Telangana,SR,18.1124,79.0193,26/04/2019,247.7
Karnataka,SR,12.57038129,76.91999711,26/04/2019,224.3
Kerala,SR,8.900372741,76.56999263,26/04/2019,71.9
Tamil Nadu,SR,12.92038576,79.15004187,26/04/2019,302.8
Pondy,SR,11.93499371,79.83000037,26/04/2019,7.1
Bihar,ER,25.78541445,87.4799727,26/04/2019,70.8
Jharkhand,ER,23.80039349,86.41998572,26/04/2019,23.9
Odisha,ER,19.82042971,85.90001746,26/04/2019,67.4
West Bengal,ER,22.58039044,88.32994665,26/04/2019,111.1
Sikkim,ER,27.3333303,88.6166475,26/04/2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,26/04/2019,2.1
Assam,NER,26.7499809,94.21666744,26/04/2019,21.1
Manipur,NER,24.79997072,93.95001705,26/04/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,26/04/2019,5.5
Mizoram,NER,23.71039899,92.72001461,26/04/2019,1.7
Nagaland,NER,25.6669979,94.11657019,26/04/2019,2.1
Tripura,NER,23.83540428,91.27999914,26/04/2019,3.4
Punjab,NR,31.51997398,75.98000281,27/04/2019,112.8
Haryana,NR,28.45000633,77.01999101,27/04/2019,125.5
Rajasthan,NR,26.44999921,74.63998124,27/04/2019,232.5
Delhi,NR,28.6699929,77.23000403,27/04/2019,74.2
UP,NR,27.59998069,78.05000565,27/04/2019,280.7
Uttarakhand,NR,30.32040895,78.05000565,27/04/2019,38.8
HP,NR,31.10002545,77.16659704,27/04/2019,30
J&K,NR,33.45,76.24,27/04/2019,50.8
Chandigarh,NR,30.71999697,76.78000565,27/04/2019,4.4
Chhattisgarh,WR,22.09042035,82.15998734,27/04/2019,78
Gujarat,WR,22.2587,71.1924,27/04/2019,326.4
MP,WR,21.30039105,76.13001949,27/04/2019,246.6
Maharashtra,WR,19.25023195,73.16017493,27/04/2019,447.6
Goa,WR,15.491997,73.81800065,27/04/2019,12.9
DNH,WR,20.26657819,73.0166178,27/04/2019,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,27/04/2019,166.1
Telangana,SR,18.1124,79.0193,27/04/2019,218.6
Karnataka,SR,12.57038129,76.91999711,27/04/2019,203.7
Kerala,SR,8.900372741,76.56999263,27/04/2019,71.9
Tamil Nadu,SR,12.92038576,79.15004187,27/04/2019,277.7
Pondy,SR,11.93499371,79.83000037,27/04/2019,6.8
Bihar,ER,25.78541445,87.4799727,27/04/2019,72.2
Jharkhand,ER,23.80039349,86.41998572,27/04/2019,25.9
Odisha,ER,19.82042971,85.90001746,27/04/2019,65.7
West Bengal,ER,22.58039044,88.32994665,27/04/2019,106.8
Sikkim,ER,27.3333303,88.6166475,27/04/2019,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,27/04/2019,2.4
Assam,NER,26.7499809,94.21666744,27/04/2019,22.8
Manipur,NER,24.79997072,93.95001705,27/04/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,27/04/2019,6
Mizoram,NER,23.71039899,92.72001461,27/04/2019,1.9
Nagaland,NER,25.6669979,94.11657019,27/04/2019,2.1
Tripura,NER,23.83540428,91.27999914,27/04/2019,3.3
Punjab,NR,31.51997398,75.98000281,28/04/2019,118.6
Haryana,NR,28.45000633,77.01999101,28/04/2019,131.1
Rajasthan,NR,26.44999921,74.63998124,28/04/2019,232.8
Delhi,NR,28.6699929,77.23000403,28/04/2019,76.9
UP,NR,27.59998069,78.05000565,28/04/2019,276.6
Uttarakhand,NR,30.32040895,78.05000565,28/04/2019,39.1
HP,NR,31.10002545,77.16659704,28/04/2019,30.4
J&K,NR,33.45,76.24,28/04/2019,51.4
Chandigarh,NR,30.71999697,76.78000565,28/04/2019,4.5
Chhattisgarh,WR,22.09042035,82.15998734,28/04/2019,78.2
Gujarat,WR,22.2587,71.1924,28/04/2019,329.8
MP,WR,21.30039105,76.13001949,28/04/2019,239.7
Maharashtra,WR,19.25023195,73.16017493,28/04/2019,456.7
Goa,WR,15.491997,73.81800065,28/04/2019,13.1
DNH,WR,20.26657819,73.0166178,28/04/2019,19
Andhra Pradesh,SR,14.7504291,78.57002559,28/04/2019,167.7
Telangana,SR,18.1124,79.0193,28/04/2019,223.4
Karnataka,SR,12.57038129,76.91999711,28/04/2019,209
Kerala,SR,8.900372741,76.56999263,28/04/2019,72.5
Tamil Nadu,SR,12.92038576,79.15004187,28/04/2019,285.9
Pondy,SR,11.93499371,79.83000037,28/04/2019,6.7
Bihar,ER,25.78541445,87.4799727,28/04/2019,71.6
Jharkhand,ER,23.80039349,86.41998572,28/04/2019,24.1
Odisha,ER,19.82042971,85.90001746,28/04/2019,66.9
West Bengal,ER,22.58039044,88.32994665,28/04/2019,111.8
Sikkim,ER,27.3333303,88.6166475,28/04/2019,2
Arunachal Pradesh,NER,27.10039878,93.61660071,28/04/2019,2.2
Assam,NER,26.7499809,94.21666744,28/04/2019,21.7
Manipur,NER,24.79997072,93.95001705,28/04/2019,2.7
Meghalaya,NER,25.57049217,91.8800142,28/04/2019,6
Mizoram,NER,23.71039899,92.72001461,28/04/2019,1.8
Nagaland,NER,25.6669979,94.11657019,28/04/2019,2.2
Tripura,NER,23.83540428,91.27999914,28/04/2019,3.5
Punjab,NR,31.51997398,75.98000281,29/04/2019,121.2
Haryana,NR,28.45000633,77.01999101,29/04/2019,132.1
Rajasthan,NR,26.44999921,74.63998124,29/04/2019,235.6
Delhi,NR,28.6699929,77.23000403,29/04/2019,76.9
UP,NR,27.59998069,78.05000565,29/04/2019,277.3
Uttarakhand,NR,30.32040895,78.05000565,29/04/2019,40
HP,NR,31.10002545,77.16659704,29/04/2019,30
J&K,NR,33.45,76.24,29/04/2019,52.5
Chandigarh,NR,30.71999697,76.78000565,29/04/2019,4.5
Chhattisgarh,WR,22.09042035,82.15998734,29/04/2019,78.6
Gujarat,WR,22.2587,71.1924,29/04/2019,325.4
MP,WR,21.30039105,76.13001949,29/04/2019,237.4
Maharashtra,WR,19.25023195,73.16017493,29/04/2019,447.8
Goa,WR,15.491997,73.81800065,29/04/2019,10.9
DNH,WR,20.26657819,73.0166178,29/04/2019,19
Andhra Pradesh,SR,14.7504291,78.57002559,29/04/2019,164.5
Telangana,SR,18.1124,79.0193,29/04/2019,225.7
Karnataka,SR,12.57038129,76.91999711,29/04/2019,204.1
Kerala,SR,8.900372741,76.56999263,29/04/2019,66.9
Tamil Nadu,SR,12.92038576,79.15004187,29/04/2019,261.1
Pondy,SR,11.93499371,79.83000037,29/04/2019,6.4
Bihar,ER,25.78541445,87.4799727,29/04/2019,75.4
Jharkhand,ER,23.80039349,86.41998572,29/04/2019,25.1
Odisha,ER,19.82042971,85.90001746,29/04/2019,65.6
West Bengal,ER,22.58039044,88.32994665,29/04/2019,110.3
Sikkim,ER,27.3333303,88.6166475,29/04/2019,2
Arunachal Pradesh,NER,27.10039878,93.61660071,29/04/2019,2.2
Assam,NER,26.7499809,94.21666744,29/04/2019,22.5
Manipur,NER,24.79997072,93.95001705,29/04/2019,2.7
Meghalaya,NER,25.57049217,91.8800142,29/04/2019,6.4
Mizoram,NER,23.71039899,92.72001461,29/04/2019,1.8
Nagaland,NER,25.6669979,94.11657019,29/04/2019,2.2
Tripura,NER,23.83540428,91.27999914,29/04/2019,3.7
Punjab,NR,31.51997398,75.98000281,30/04/2019,123.3
Haryana,NR,28.45000633,77.01999101,30/04/2019,134.5
Rajasthan,NR,26.44999921,74.63998124,30/04/2019,232.7
Delhi,NR,28.6699929,77.23000403,30/04/2019,79.2
UP,NR,27.59998069,78.05000565,30/04/2019,293.2
Uttarakhand,NR,30.32040895,78.05000565,30/04/2019,42.2
HP,NR,31.10002545,77.16659704,30/04/2019,30.6
J&K,NR,33.45,76.24,30/04/2019,52.4
Chandigarh,NR,30.71999697,76.78000565,30/04/2019,4.9
Chhattisgarh,WR,22.09042035,82.15998734,30/04/2019,74.5
Gujarat,WR,22.2587,71.1924,30/04/2019,324.4
MP,WR,21.30039105,76.13001949,30/04/2019,242.8
Maharashtra,WR,19.25023195,73.16017493,30/04/2019,427.8
Goa,WR,15.491997,73.81800065,30/04/2019,13.1
DNH,WR,20.26657819,73.0166178,30/04/2019,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,30/04/2019,168.2
Telangana,SR,18.1124,79.0193,30/04/2019,222.7
Karnataka,SR,12.57038129,76.91999711,30/04/2019,207.2
Kerala,SR,8.900372741,76.56999263,30/04/2019,72.7
Tamil Nadu,SR,12.92038576,79.15004187,30/04/2019,272.4
Pondy,SR,11.93499371,79.83000037,30/04/2019,6.8
Bihar,ER,25.78541445,87.4799727,30/04/2019,75.2
Jharkhand,ER,23.80039349,86.41998572,30/04/2019,24
Odisha,ER,19.82042971,85.90001746,30/04/2019,65.3
West Bengal,ER,22.58039044,88.32994665,30/04/2019,109.6
Sikkim,ER,27.3333303,88.6166475,30/04/2019,2.2
Arunachal Pradesh,NER,27.10039878,93.61660071,30/04/2019,2.2
Assam,NER,26.7499809,94.21666744,30/04/2019,22.4
Manipur,NER,24.79997072,93.95001705,30/04/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,30/04/2019,6.3
Mizoram,NER,23.71039899,92.72001461,30/04/2019,1.9
Nagaland,NER,25.6669979,94.11657019,30/04/2019,2.3
Tripura,NER,23.83540428,91.27999914,30/04/2019,3.8
Punjab,NR,31.51997398,75.98000281,02/05/2019,120.9
Haryana,NR,28.45000633,77.01999101,02/05/2019,133.6
Rajasthan,NR,26.44999921,74.63998124,02/05/2019,235
Delhi,NR,28.6699929,77.23000403,02/05/2019,82
UP,NR,27.59998069,78.05000565,02/05/2019,304.8
Uttarakhand,NR,30.32040895,78.05000565,02/05/2019,41.4
HP,NR,31.10002545,77.16659704,02/05/2019,30.4
J&K,NR,33.45,76.24,02/05/2019,52.5
Chandigarh,NR,30.71999697,76.78000565,02/05/2019,4.9
Chhattisgarh,WR,22.09042035,82.15998734,02/05/2019,75.3
Gujarat,WR,22.2587,71.1924,02/05/2019,320.9
MP,WR,21.30039105,76.13001949,02/05/2019,245.1
Maharashtra,WR,19.25023195,73.16017493,02/05/2019,428.5
Goa,WR,15.491997,73.81800065,02/05/2019,13.5
DNH,WR,20.26657819,73.0166178,02/05/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,02/05/2019,172.6
Telangana,SR,18.1124,79.0193,02/05/2019,225.7
Karnataka,SR,12.57038129,76.91999711,02/05/2019,211.6
Kerala,SR,8.900372741,76.56999263,02/05/2019,74.4
Tamil Nadu,SR,12.92038576,79.15004187,02/05/2019,271.4
Pondy,SR,11.93499371,79.83000037,02/05/2019,6.8
Bihar,ER,25.78541445,87.4799727,02/05/2019,77.7
Jharkhand,ER,23.80039349,86.41998572,02/05/2019,25.1
Odisha,ER,19.82042971,85.90001746,02/05/2019,66.2
West Bengal,ER,22.58039044,88.32994665,02/05/2019,107
Sikkim,ER,27.3333303,88.6166475,02/05/2019,2.1
Arunachal Pradesh,NER,27.10039878,93.61660071,02/05/2019,2.3
Assam,NER,26.7499809,94.21666744,02/05/2019,22.8
Manipur,NER,24.79997072,93.95001705,02/05/2019,2.7
Meghalaya,NER,25.57049217,91.8800142,02/05/2019,6.2
Mizoram,NER,23.71039899,92.72001461,02/05/2019,1.7
Nagaland,NER,25.6669979,94.11657019,02/05/2019,2.3
Tripura,NER,23.83540428,91.27999914,02/05/2019,3.3
Punjab,NR,31.51997398,75.98000281,03/05/2019,122.1
Haryana,NR,28.45000633,77.01999101,03/05/2019,133
Rajasthan,NR,26.44999921,74.63998124,03/05/2019,234.6
Delhi,NR,28.6699929,77.23000403,03/05/2019,80.4
UP,NR,27.59998069,78.05000565,03/05/2019,297
Uttarakhand,NR,30.32040895,78.05000565,03/05/2019,41.5
HP,NR,31.10002545,77.16659704,03/05/2019,30
J&K,NR,33.45,76.24,03/05/2019,53.4
Chandigarh,NR,30.71999697,76.78000565,03/05/2019,4.7
Chhattisgarh,WR,22.09042035,82.15998734,03/05/2019,75.8
Gujarat,WR,22.2587,71.1924,03/05/2019,317.6
MP,WR,21.30039105,76.13001949,03/05/2019,246.2
Maharashtra,WR,19.25023195,73.16017493,03/05/2019,425.5
Goa,WR,15.491997,73.81800065,03/05/2019,13.4
DNH,WR,20.26657819,73.0166178,03/05/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,03/05/2019,170.1
Telangana,SR,18.1124,79.0193,03/05/2019,208.3
Karnataka,SR,12.57038129,76.91999711,03/05/2019,208.1
Kerala,SR,8.900372741,76.56999263,03/05/2019,73.6
Tamil Nadu,SR,12.92038576,79.15004187,03/05/2019,276.3
Pondy,SR,11.93499371,79.83000037,03/05/2019,6.7
Bihar,ER,25.78541445,87.4799727,03/05/2019,76.1
Jharkhand,ER,23.80039349,86.41998572,03/05/2019,24.5
Odisha,ER,19.82042971,85.90001746,03/05/2019,70.3
West Bengal,ER,22.58039044,88.32994665,03/05/2019,111.1
Sikkim,ER,27.3333303,88.6166475,03/05/2019,2.1
Arunachal Pradesh,NER,27.10039878,93.61660071,03/05/2019,2.2
Assam,NER,26.7499809,94.21666744,03/05/2019,22.4
Manipur,NER,24.79997072,93.95001705,03/05/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,03/05/2019,6.4
Mizoram,NER,23.71039899,92.72001461,03/05/2019,1.7
Nagaland,NER,25.6669979,94.11657019,03/05/2019,2.3
Tripura,NER,23.83540428,91.27999914,03/05/2019,3.5
Punjab,NR,31.51997398,75.98000281,04/05/2019,113.8
Haryana,NR,28.45000633,77.01999101,04/05/2019,124.6
Rajasthan,NR,26.44999921,74.63998124,04/05/2019,231
Delhi,NR,28.6699929,77.23000403,04/05/2019,78
UP,NR,27.59998069,78.05000565,04/05/2019,308
Uttarakhand,NR,30.32040895,78.05000565,04/05/2019,39.1
HP,NR,31.10002545,77.16659704,04/05/2019,27.5
J&K,NR,33.45,76.24,04/05/2019,52.7
Chandigarh,NR,30.71999697,76.78000565,04/05/2019,4.4
Chhattisgarh,WR,22.09042035,82.15998734,04/05/2019,77.2
Gujarat,WR,22.2587,71.1924,04/05/2019,306.7
MP,WR,21.30039105,76.13001949,04/05/2019,246.9
Maharashtra,WR,19.25023195,73.16017493,04/05/2019,415.3
Goa,WR,15.491997,73.81800065,04/05/2019,13.3
DNH,WR,20.26657819,73.0166178,04/05/2019,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,04/05/2019,163
Telangana,SR,18.1124,79.0193,04/05/2019,204.8
Karnataka,SR,12.57038129,76.91999711,04/05/2019,193.3
Kerala,SR,8.900372741,76.56999263,04/05/2019,66.5
Tamil Nadu,SR,12.92038576,79.15004187,04/05/2019,259.2
